"","OPEID","INSTNM","CITY","STABBR","ZIP","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","AGE_ENTRY","UGDS_WOMEN","MARRIED","FIRST_GEN","FAMINC","MN_EARN_WNE_P10","ST_FIPS","ADM_RATE","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","completion","transfer","LOCALE","CCUGPROF","Year"
"104",132100,"University of California-Santa Cruz","Santa Cruz","CA",95064,0,0,0,0,0,0,0,0.0054,0.0741,20.260188589,0.5324,0.015662458,0.3062999113,77577.85323,NA,6,0.8113,500,620,520,630,500,620,0.50792111218881,0,13,15,"2008"
"105",884400,"California Christian College","Fresno","CA",93727,0.3478,0.2174,0.3913,0.0435,0,0,0,0,0,25.4375,0.4783,NA,NA,38488.13864,NA,6,0.7692,NA,NA,NA,NA,NA,NA,0.09090909090909,0.15,NA,NA,"2008"
"106",113200,"California Institute of the Arts","Valencia","CA",91355,0,0,0,0,0,0,0,0.0707,0.0197,22.23628692,0.4693,NA,0.1707317073,76212.35244,NA,6,0.3723,NA,NA,NA,NA,NA,NA,0.59649122807017,0,21,11,"2008"
"107",113400,"The California Maritime Academy","Vallejo","CA",94590,0,0,0,0,0,0,0,0.0148,0.0828,21.814084507,0.1619,0.0281690141,0.2684365782,80499.36411,NA,6,0.794,460,570,480,590,NA,NA,0.42635658914728,0.27131782945736,12,11,"2008"
"108",673100,"Casa Loma College-Van Nuys","Van Nuys","CA",91405,0,0,0,0,0,0,0,0,0.0415,26.961305925,0.7644,0.1704957678,0.3973799127,38699.86414,NA,6,0.9091,NA,NA,NA,NA,NA,NA,NA,0,11,4,"2008"
"109",116400,"Chapman University","Orange","CA",92866,0,0,0,0,0,0,0,0.0232,0.0786,28.084763948,0.5818,0.2684549356,0.3448759944,74206.14079,NA,6,0.5006,548,666,561,674,559,672,0.48640915593705,0,12,15,"2008"
"110",2070500,"Concordia University-Irvine","Irvine","CA",92612,0,0,0,0,0,0,0,0.0293,0.06,22.455741627,0.6092,0.1004784689,0.2931472081,89461.48439,NA,6,0.6233,480,640,520,680,NA,NA,0.51394422310756,0,12,13,"2008"
"111",1203100,"San Diego Christian College","Santee","CA",92071,0,0,0,0,0,0,0,0.0127,0.0354,23.754098361,0.5519,0.1344262295,0.3848920863,74898.38554,NA,6,0.5486,440,550,440,570,450,550,0.3170731707317,0,21,11,"2008"
"112",117000,"Claremont McKenna College","Claremont","CA",91711,0,0,0,0,0,0,0,0.0586,0.165,19.456221198,0.4596,NA,0.2125603865,100724.5911,NA,6,0.1915,650,750,650,750,NA,NA,0.9156626506024,0,21,14,"2008"
"113",117700,"Cogswell College","San Jose","CA",95134,0.1161,0.0268,0.1071,0.0223,0,0.0089,0,0.0045,0.0938,23.88,0.1295,NA,NA,72549.12312,NA,6,0.5,NA,NA,NA,NA,NA,NA,0.4,0,11,7,"2008"
"114",729600,"Coleman University","San Diego","CA",92123,0,0,0,0,0,0,0,0,0.0393,29.115702479,0.1755,0.229338843,0.4195121951,45657.19606,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"115",2110200,"Columbia College-Hollywood","Tarzana","CA",91356,0,0,0,0,0,0,0,0.0845,0.1352,22.550218341,0.2507,NA,0.3201970443,63083.15706,NA,6,0.6327,NA,NA,NA,NA,NA,NA,0.18181818181818,0,11,11,"2008"
"116",2298000,"Design Institute of San Diego","San Diego","CA",92121,0,0,0,0,0,0,0,0,0.0277,26.023952096,0.9486,0.1317365269,0.3150684932,63161.08314,NA,6,0.5783,NA,NA,NA,NA,NA,NA,0.37037037037037,0.03703703703703,NA,NA,"2008"
"117",1072706,"DeVry University-California","Pomona","CA",91768,0,0,0,0,0,0,0,0.0038,0.0038,28.80675614,0.3233,0.2806771874,0.5005225065,40293.1597,NA,6,0.8832,NA,NA,NA,NA,NA,NA,0.29467455621301,0,21,5,"2008"
"118",119600,"Dominican University of California","San Rafael","CA",94901,0.3836,0.0582,0.162,0,0.0084,0.0063,0.054,0.0224,0.0813,23.414193548,0.7482,0.0774193548,0.3110795455,84137.4171,NA,6,0.5275,460,560,470,560,460,560,0.37128712871287,0.41584158415841,13,13,"2008"
"119",2091200,"Elegance International","Hollywood","CA",90028,0,0,0,0,0,0,0,0,0.0442,24.904458599,0.9292,0.1210191083,0.5431034483,31618.07417,NA,6,0.78,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"120",1111200,"Fashion Institute of Design & Merchandising-Los Angeles","Los Angeles","CA",90015,0.439,0.0464,0.1864,0.1339,0.0062,0.0011,9e-04,0.0765,0.1094,21.606213266,0.9073,0.0365239295,0.3623324712,76012.2936,NA,6,0.7015,NA,NA,NA,NA,NA,NA,0,0,11,11,"2008"
"121",1111202,"Fashion Institute of Design & Merchandising-San Francisco","San Francisco","CA",94108,0.4232,0.0453,0.1737,0.1884,0.0032,0.0032,0.0032,0.04,0.12,21.606213266,0.9211,0.0365239295,0.3623324712,76012.2936,NA,6,0.6699,NA,NA,NA,NA,NA,NA,NA,0,11,11,"2008"
"122",1111203,"Fashion Institute of Design & Merchandising-Orange County","Irvine","CA",92614,0.504,0.022,0.208,0.14,0.008,0.004,0,0.03,0.084,21.606213266,0.914,0.0365239295,0.3623324712,76012.2936,NA,6,0.7451,NA,NA,NA,NA,NA,NA,NA,0,12,-2,"2008"
"123",2230900,"Fredrick and Charles Beauty College","Eureka","CA",95501,0,0,0,0,0,0,0,0,0,25.023809524,0.9783,0.1428571429,NA,15073.40358,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"124",125300,"Fresno Pacific University","Fresno","CA",93702,0,0,0,0,0,0,0,0.0289,0.085,28.938980617,0.6746,0.3295046662,0.4476843911,59341.1287,NA,6,0.7648,440,570,440,580,NA,NA,0.4824120603015,0,11,13,"2008"
"125",120500,"Golden Gate University-San Francisco","San Francisco","CA",94105,0.3961,0.0894,0.0942,0.1522,0.0072,0.0676,0,0.058,0.1353,32.284789644,0.5821,0.3161290323,0.4095940959,54551.93417,NA,6,1,NA,NA,NA,NA,NA,NA,0,0,NA,NA,"2008"
"126",117100,"Harvey Mudd College","Claremont","CA",91711,0,0,0,0,0,0,0,0.0339,0.0867,19.234741784,0.3564,NA,NA,101809.5715,NA,6,0.2808,690,760,740,800,680,760,0.83422459893048,0,21,14,"2008"
"127",118300,"Holy Names University","Oakland","CA",94619,0,0,0,0,0,0,0,0.0314,0.3004,24.394335512,0.7429,0.091503268,0.3724489796,65892.09926,NA,6,0.7378,420,530,410,503,NA,NA,0.06060606060606,0,11,11,"2008"
"128",114900,"Humboldt State University","Arcata","CA",95521,0,0,0,0,0,0,0,0.0103,0.2574,22.742848803,0.5349,0.0507880911,0.3450955002,54572.28757,NA,6,0.8238,450,590,450,580,NA,NA,0.11602870813397,0.41746411483253,33,13,"2008"
"129",2128300,"Institute for Business and Technology","Santa Clara","CA",95051,0,0,0,0,0,0,0,0,0.1741,29.162756052,0.3162,0.2644320298,0.5213270142,30352.83535,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"130",2291600,"ITT Technical Institute-National City","National City","CA",91950,0,0.0605,0,0,0,0,0,0,0.0529,27.075404858,0.1706,0.2241902834,0.5254120879,32989.38924,NA,6,0.4782,NA,NA,NA,NA,NA,NA,0.78947368421052,0,NA,NA,"2008"
"131",2291500,"ITT Technical Institute-San Dimas","San Dimas","CA",91773,0,0.0344,0,0,0,0,0,0,0.0622,25.555348259,0.2331,0.1592039801,0.5890968267,37948.90078,NA,6,0.4787,NA,NA,NA,NA,NA,NA,0.77142857142857,0,NA,NA,"2008"
"132",2321900,"ITT Technical Institute-Orange","Orange","CA",92868,0,0.0192,0,0,0,0,0,0,0.0216,26.669660038,0.2278,0.2026940346,0.5583038869,33582.18714,NA,6,0.4955,NA,NA,NA,NA,NA,NA,0.66666666666666,0,NA,NA,"2008"
"133",274100,"American Jewish University","Los Angeles","CA",90077,0,0,0,0,0,0,0,0.0625,0.4688,21.301886792,0.5729,NA,NA,69528.97439,NA,6,0.9324,488,686,484,610,480,600,0.6060606060606,0,11,11,"2008"
"134",2270600,"Life Pacific College","San Dimas","CA",91773,0,0,0,0,0,0,0,0.0072,0.0193,23.489177489,0.4783,0.1212121212,0.3619047619,58754.84937,NA,6,1,440,545,390,520,400,510,0.3125,0,21,11,"2008"
"135",2327600,"Argosy University-The Art Institute of California-San Diego","San Diego","CA",92108,0,0,0,0,0,0,0,0,0.3718,23.780109784,0.5183,0.1104294479,0.4156580938,51775.87942,NA,6,0.4099,NA,NA,NA,NA,NA,NA,0.53982300884955,0,NA,NA,"2008"
"136",121600,"University of La Verne","La Verne","CA",91750,0,0,0,0,0,0,0,0.007,0.1817,28.825965751,0.6543,0.2879330944,0.4796358409,55640.31929,NA,6,0.6455,440,540,440,540,430,530,0.43835616438356,0,21,9,"2008"
"137",2330500,"Laguna College of Art and Design","Laguna Beach","CA",92651,0,0,0,0,0,0,0,0.0289,0.0751,21.86875,0.5549,NA,0.2836879433,91320.99232,NA,6,0.4831,NA,NA,NA,NA,NA,NA,0.38461538461538,0,41,11,"2008"
"138",121500,"La Sierra University","Riverside","CA",92515,0,0,0,0,0,0,0,0.1221,0.0368,21.336982968,0.5895,0.0632603406,0.2979591837,71940.25682,NA,6,0.5525,430,540,430,570,NA,NA,0.13905325443786,0,11,11,"2008"
"139",122000,"The Master's College and Seminary","Santa Clarita","CA",91321,0,0,0,0,0,0,0,0.0462,0.0138,21.820652174,0.5123,0.0815217391,0.2581888247,82856.28315,NA,6,0.8699,490,630,480,630,NA,NA,0.46857142857142,0,21,13,"2008"
"140",723602,"Argosy University-The Art Institute of California-San Francisco","San Francisco","CA",94102,0,0,0,0,0,0,0,0.0352,0.6504,23.75737941,0.5065,0.0687544996,0.3952310614,52210.4544,NA,6,0.4092,NA,NA,NA,NA,NA,NA,0.23880597014925,0,NA,NA,"2008"
"141",1164900,"Loyola Marymount University","Los Angeles","CA",90045,0,0,0,0,0,0,0,0.0227,0.0015,20.342960289,0.5729,0.0103790614,0.2112810707,115566.3356,NA,6,0.5011,530,630,540,640,NA,NA,0.70573566084788,0,11,15,"2008"
"142",1324000,"Lytles Redwood Empire Beauty College Inc","Santa Rosa","CA",95403,0,0,0,0,0,0,0,0,0.0396,24.727272727,0.9901,0.1652892562,0.4818181818,49366.38737,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"143",1291200,"MTI College","Sacramento","CA",95841,0.6242,0.1242,0.1132,0.0645,0.0031,0.0142,0.0157,0,0.0409,27.639700375,0.7704,0.2479400749,0.4673815907,37511.30136,NA,6,0.6728,NA,NA,NA,NA,NA,NA,NA,0,21,4,"2008"
"144",1047400,"Marymount California University","Rancho Palos Verdes","CA",90275,0,0,0,0,0,0,0,0.0976,0.2038,19.593023256,0.5035,NA,0.375,76018.06586,NA,6,0.602,NA,NA,NA,NA,NA,NA,NA,0.52302631578947,NA,NA,"2008"
"145",123600,"Menlo College","Atherton","CA",94027,0,0,0,0,0,0,0,0.0991,0.1562,21.677740864,0.4174,0.0531561462,0.3629893238,73529.56269,NA,6,0.5862,420,530,420,550,420,520,0.29801324503311,0.00662251655629,21,13,"2008"
"146",123800,"Mills College","Oakland","CA",94613,0,0,0,0,0,0,0,0.0262,0.2207,23.885532591,1,0.0588235294,0.2808586762,56553.87025,NA,6,0.548,520,650,490,590,520,620,0.54014598540145,0,11,15,"2008"
"147",124300,"Mount Saint Mary's University","Los Angeles","CA",90049,0,0,0,0,0,0,0,0.0011,0.0972,23.96369637,0.9166,0.102310231,0.4106962664,60525.4464,NA,6,0.8438,410,520,400,510,420,530,0.50393700787401,0,11,7,"2008"
"148",2161800,"Musicians Institute","Hollywood","CA",90028,0,0,0,0,0,0,0,0.2685,0.0614,23.467767296,0.1697,0.0503144654,0.3374667848,55741.08147,NA,6,0.6955,NA,NA,NA,NA,NA,NA,0.16666666666666,0.01047120418848,11,10,"2008"
"149",1102400,"Everest College-San Francisco","San Francisco","CA",94103,0,0,0,0,0,0,0,0.0015,0.0706,25.55239899,0.8067,0.0871212121,0.5393650794,13987.40575,NA,6,0.3684,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"150",1110900,"Everest College-Reseda","Reseda","CA",91335,0,0,0,0,0,0,0,0,0.0068,26.424568966,0.7347,0.1795977011,0.5741801145,23345.85062,NA,6,0.4355,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"151",760600,"Everest College-LA Wilshire","Los Angeles","CA",90010,0,0,0,0,0,0,0,0.0146,0.0175,24.011519078,0.8222,0.0827933765,0.6554054054,11024.06416,NA,6,0.5424,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"152",1206100,"Everest College-San Jose","San Jose","CA",95128,0,0,0,0,0,0,0,0,0.0503,26.989583333,0.881,0.1916666667,0.5335235378,28976.7248,NA,6,0.3994,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"153",1112300,"Everest College-Gardena","Gardena","CA",90247,0.0402,0.5452,0.3166,0.0402,0.0075,0,0,0,0.0503,26.75198467,0.8417,0.1691760197,0.5548829701,16917.00172,NA,6,0.6186,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"154",809000,"Everest College-Alhambra","Alhambra","CA",91803,0.03,0.0721,0.7117,0.0541,0,0,0.012,0.015,0.1051,25.394196429,0.7778,0.1366071429,0.6404647984,19265.94972,NA,6,0.6848,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"155",449400,"Everest College-San Bernardino","San Bernardino","CA",92408,0,0,0,0,0,0,0,0,0.3152,25.676661669,0.6038,0.2058970515,0.6525179856,20743.34242,NA,6,0.4662,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"156",2518400,"The National Hispanic University","San Jose","CA",95127,0,0,0,0,0,0,0,0,0.0372,28.894736842,0.66,0.2335526316,0.6066350711,37089.82115,NA,6,0.6406,NA,NA,NA,NA,NA,NA,0.24390243902439,0,NA,NA,"2008"
"157",3043900,"Newschool of Architecture and Design","San Diego","CA",92101,0,0,0,0,0.0031,0,0.0217,0.0217,0.1025,23.831223629,0.2919,0.1139240506,0.3861386139,53898.88839,NA,6,1,NA,NA,NA,NA,NA,NA,0,0,11,11,"2008"
"158",1287200,"North-West College-Pomona","Pomona","CA",91768,0,0,0,0,0,0,0,0,0.0327,27.128205128,0.8431,0.2678062678,0.538606403,25026.09051,NA,6,0.8704,NA,NA,NA,NA,NA,NA,NA,0,21,-2,"2008"
"159",1170700,"North-West College-West Covina","West Covina","CA",91790,0,0,0,0,0,0,0,0,0.0129,27.169187146,0.8285,0.2561436673,0.6007326007,24284.05208,NA,6,0.8478,NA,NA,NA,NA,NA,NA,NA,0,21,-2,"2008"
"160",2591600,"North-West College-Pasadena","Pasadena","CA",91101,0,0,0,0,0,0,0,0,0.0375,27.549180328,0.925,0.2090163934,0.684729064,25183.34119,NA,6,0.7895,NA,NA,NA,NA,NA,NA,NA,0,12,-2,"2008"
"161",117900,"Notre Dame de Namur University","Belmont","CA",94002,0,0,0,0,0,0,0,0.025,0.2078,27.256239601,0.6508,0.1780366057,0.4092592593,69275.36813,NA,6,0.9711,420,540,418,550,428,530,0.43298969072164,0,21,7,"2008"
"162",124900,"Occidental College","Los Angeles","CA",90041,0,0,0,0,0,0,0,0.0174,0.0393,19.681818182,0.5562,NA,0.1683168317,92502.75412,NA,6,0.3938,590,690,590,680,590,690,0.82102908277404,0.09843400447427,11,14,"2008"
"163",1298900,"Oceanside College of Beauty","Oceanside","CA",92054,0,0,0,0,0,0,0,0,0,25.37037037,0.913,0.3703703704,NA,35789.83304,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"164",125100,"Otis College of Art and Design","Los Angeles","CA",90045,0,0,0,0,0,0,0,0.1536,0.1027,21.403703704,0.6866,0.0259259259,0.282,63188.01913,NA,6,0.5338,430,580,460,590,NA,NA,0.42657342657342,0,11,13,"2008"
"165",125200,"Hope International University","Fullerton","CA",92831,0,0,0,0,0,0,0,0.0385,0.0718,25.765432099,0.5797,0.2238193018,0.3868778281,65981.35864,NA,6,0.7992,430,540,423,548,420,528,0.32407407407407,0,21,7,"2008"
"166",793000,"Concorde Career College-San Diego","San Diego","CA",92113,0.188,0.2096,0.3344,0.2049,0.0077,0.0031,0.0139,0,0.0385,26.812419974,0.8243,0.2509603073,0.5228251507,26613.11088,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,11,4,"2008"
"167",125800,"Pacific Union College","Angwin","CA",94508,0,0,0,0,0,0,0,0.0624,0.0716,22.510855683,0.5479,0.1111111111,0.2186629526,84046.56607,NA,6,0.7631,450,550,430,560,450,550,0.24848484848484,0,41,11,"2008"
"168",132900,"University of the Pacific","Stockton","CA",95211,0,0,0,0,0,0,0,0.0349,0.1211,21.594202899,0.5626,0.0590858417,0.3151629073,70684.39561,NA,6,0.6941,500,620,530,670,500,620,0.44383057090239,0,11,14,"2008"
"169",2059800,"Paris Beauty College","Concord","CA",94520,0,0,0,0,0,0,0,0,0.0045,28.179104478,0.95,0.2388059701,0.4864864865,12695.5369,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"170",1014900,"Pepperdine University","Malibu","CA",90263,0,0,0,0,0,0,0,0.0614,0.0644,21.853896104,0.544,0.0576298701,0.2054794521,112722.0984,NA,6,0.3475,560,670,570,680,560,670,0.74125,0,21,14,"2008"
"171",117200,"Pitzer College","Claremont","CA",91711,0,0,0,0,0,0,0,0.0302,0.2546,21.268939394,0.5941,0.0568181818,0.2111553785,107729.1373,NA,6,0.223,NA,NA,NA,NA,NA,NA,0.63636363636363,0,21,10,"2008"
"172",126200,"Point Loma Nazarene University","San Diego","CA",92106,0,0,0,0,0,0,0,0.0033,0.0125,22.002367798,0.6124,0.0868192581,0.2328086164,99361.03789,NA,6,0.7812,510,600,510,620,500,610,0.6,0,11,15,"2008"
"173",117300,"Pomona College","Claremont","CA",91711,0,0,0,0,0,0,0,0.0402,0.1478,19.520295203,0.5026,NA,0.176,87550.69641,NA,6,0.1559,700,780,690,780,680,770,0.90374331550802,0,21,14,"2008"
"174",132200,"University of Redlands","Redlands","CA",92373,0,0,0,0,0,0,0,0.0195,0.1851,25.027322404,0.5601,0.1936854888,0.3130779392,92185.94149,NA,6,0.6293,520,620,540,620,NA,NA,0.66888519134775,0,13,9,"2008"
"175",2179908,"Argosy University-San Francisco Bay Area","Alameda","CA",94501,0,0,0,0,0,0,0,0,0.1316,32.300213422,0.8158,0.2947593076,0.4717221828,37910.98458,NA,6,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008"
"176",3010611,"Golf Academy of America-Carlsbad","Carlsbad","CA",92008,0.5255,0.0146,0.0146,0.0401,0.0073,0,0.0292,0.1642,0.2044,29.768077822,0.062,0.2358884436,0.551868985,22537.26881,NA,6,0.9706,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"177",115100,"San Diego State University","San Diego","CA",92182,0,0,0,0,0,0,0,0.0228,0.0963,22.318772242,0.5712,0.0682384342,0.406473351,58276.09368,NA,6,0.4415,460,570,480,590,NA,NA,0.2400327689787,0.300109229929,11,15,"2008"
"178",1039500,"University of San Diego","San Diego","CA",92110,0,0,0,0,0,0,0,0.0304,0.061,21.269703173,0.5835,0.0373592631,0.2441923285,103434.9102,NA,6,0.5214,540,630,560,650,550,650,0.64061010486177,0,11,15,"2008"
"179",394800,"San Francisco Art Institute","San Francisco","CA",94133,0,0,0,0,0,0,0,0.0491,0.104,23.906103286,0.5173,0.0516431925,0.1887755102,69491.15622,NA,6,0.713,470,580,410,550,460,580,0.13043478260869,0,11,13,"2008"
"180",127800,"San Francisco Conservatory of Music","San Francisco","CA",94102,0,0,0,0,0,0,0,0.22,0.11,20.671232877,0.46,NA,NA,97807.13239,NA,6,0.4421,NA,NA,NA,NA,NA,NA,0.6,0.13333333333333,11,11,"2008"
"181",115400,"San Francisco State University","San Francisco","CA",94132,0,0,0,0,0,0,0,0.0562,0.1175,23.273887211,0.5877,0.0513245033,0.3813512004,50109.91271,NA,6,0.6677,440,560,440,560,NA,NA,0.09906103286384,0.37652582159624,11,13,"2008"
"182",132500,"University of San Francisco","San Francisco","CA",94117,0,0,0,0,0,0,0,0.0799,0.1481,22.638054968,0.6253,0.0714587738,0.27676951,91027.42019,NA,6,0.6363,510,620,530,630,520,620,0.51370679380214,0,11,15,"2008"
"183",128100,"William Jessup University","Rocklin","CA",95765,0,0,0,0,0,0,0,0.0044,0.0501,25.227272727,0.5556,0.2130681818,0.2960725076,78100.54061,NA,6,0.6786,460,610,480,590,470,610,0.22222222222222,0,41,13,"2008"
"184",115500,"San Jose State University","San Jose","CA",95192,0,0,0,0,0,0,0,0.0357,0.1019,22.89597873,0.5155,0.0613714412,0.4209017462,50499.15405,NA,6,0.643,430,530,450,580,NA,NA,0.05258995650454,0.40015816528272,11,13,"2008"
"185",2577900,"Santa Barbara Business College-Bakersfield","Bakersfield","CA",93309,0.2712,0.0833,0.5523,0.041,0.0254,0,0.0268,0,0,25.216329966,0.726,0.1868686869,0.6602708804,24072.30169,NA,6,0.5481,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"186",3072700,"Westwood College-Los Angeles","Los Angeles","CA",90010,0,0,0,0,0,0,0,9e-04,0.0991,28.378278493,0.4453,0.2714592275,0.5211851397,32622.99508,NA,6,0.3679,NA,NA,NA,NA,NA,NA,0.3047619047619,0,NA,NA,"2008"
"187",2578000,"Santa Barbara Business College-Santa Maria","Santa Maria","CA",93454,0.2824,0.037,0.5787,0.037,0.0278,0.0093,0.0278,0,0,25.401055409,0.8519,0.2559366755,0.552238806,25734.17179,NA,6,0.4865,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"188",132600,"Santa Clara University","Santa Clara","CA",95053,0,0,0,0,0,0,0,0.0277,0.1708,20.317538897,0.53,0.0247524752,0.1874062969,129046.6694,NA,6,0.6134,540,650,570,670,NA,NA,0.78225806451612,0,12,14,"2008"
"189",117400,"Scripps College","Claremont","CA",91711,0,0,0,0,0,0,0,0.0127,0.2383,19.659482759,1,NA,NA,100254.7232,NA,6,0.4335,640,730,620,710,650,730,0.79017857142857,0.08928571428571,21,14,"2008"
"190",719000,"Wyotech-Fremont","Fremont","CA",94539,0.2757,0.1502,0.3292,0.1317,0.0103,0,0.0041,0,0.0988,25.782225781,0.0226,0.129703763,0.5310576385,35894.42894,NA,6,0.8467,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"191",2359300,"Shasta Bible College and Graduate School","Redding","CA",96002,0.8966,0,0.0345,0,0.0345,0.0172,0,0.0172,0,25.46875,0.5862,NA,NA,20597.81801,NA,6,0.8,NA,NA,NA,NA,NA,NA,0.62068965517241,0.16216216216216,13,7,"2008"
"192",2064300,"Sierra College of Beauty","Merced","CA",95340,0.0612,0.0204,0.102,0.0204,0,0,0,0,0.7959,24.035928144,0.9694,0.1736526946,0.6046511628,13988.78218,NA,6,0.8,NA,NA,NA,NA,NA,NA,NA,0.02597402597402,NA,NA,"2008"
"193",129100,"Simpson University","Redding","CA",96003,0,0,0,0,0,0,0,0.0043,0.1635,26.944723618,0.6549,0.2462311558,0.3952843273,57272.46156,NA,6,0.5755,440,580,430,560,440,580,0.32682926829268,0,13,13,"2008"
"194",130200,"Saint Mary's College of California","Moraga","CA",94575,0,0,0,0,0,0,0,0.0195,0.0802,21.608895706,0.6244,0.0506134969,0.3488759367,96523.45755,NA,6,0.8139,490,590,480,590,NA,NA,0.57466063348416,0,41,15,"2008"
"195",115600,"Sonoma State University","Rohnert Park","CA",94928,0,0,0,0,0,0,0,0.0095,0.1109,23.044179297,0.6163,0.0835214447,0.3353293413,74329.1361,NA,6,0.8294,460,550,460,560,NA,NA,0.23884297520661,0.42396694214876,21,13,"2008"
"196",129300,"Vanguard University of Southern California","Costa Mesa","CA",92626,0,0,0,0,0,0,0,0.014,0.0669,23.226534296,0.6187,0.1028880866,0.3542688911,80800.13017,NA,6,0.8127,440,550,420,530,NA,NA,0.44514106583072,0,12,7,"2008"
"197",807100,"Concorde Career College-Garden Grove","Garden Grove","CA",92840,0.1431,0.0545,0.2777,0.3833,0.0068,0.0034,0.0528,0,0.0784,27.224548736,0.7053,0.2252707581,0.4509990485,38384.23704,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,21,4,"2008"
"198",132800,"University of Southern California","Los Angeles","CA",90089,0,0,0,0,0,0,0,0.0878,0.0273,20.795659689,0.504,0.0257296467,0.215293396,98271.74172,NA,6,0.2194,620,720,650,750,640,730,0.69160915365056,0.06974209952778,11,15,"2008"
"199",2358000,"Thomas Aquinas College","Santa Paula","CA",93060,0.7176,0,0.0794,0.0059,0.0029,0,0.0353,0.0735,0.0853,19.612676056,0.5147,NA,NA,121223.9512,NA,6,0.7457,600,718,550,638,600,678,0.67073170731707,0,42,14,"2008"
"200",3403300,"Epic Bible College","Sacramento","CA",95841,0,0,0,0,0,0,0,0,0.0857,32.5,0.5829,0.3139534884,0.5673758865,29293.87773,NA,6,0.825,NA,NA,NA,NA,NA,NA,0.05882352941176,0,NA,NA,"2008"
"201",2559300,"United Education Institute-Huntington Park Campus","Huntington Park","CA",90255,0,0,0,0,0,0,0,0,0.079,25.560306263,0.6353,0.1964900206,0.6237232739,19666.71365,NA,6,0.9242,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"2008"
"202",853700,"Concorde Career College-San Bernardino","San Bernardino","CA",92408,0.2399,0.1332,0.3178,0.0905,0.0075,0,0.0251,0,0.1859,26.117678959,0.8241,0.2321041215,0.5194986072,30515.95861,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,12,4,"2008"
"203",760700,"Concorde Career College-North Hollywood","North Hollywood","CA",91606,0.1658,0.0864,0.4318,0.2124,0.0086,0,0.0225,0,0.0725,25.875,0.677,0.1991666667,0.5028571429,35924.40925,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0,11,4,"2008"
"204",974800,"Carrington College-Sacramento","Sacramento","CA",95826,0,0,0,0,0,0,0,0,0.0665,26.196919692,0.8824,0.1893289329,0.5035659348,33311.02108,NA,6,1,NA,NA,NA,NA,NA,NA,NA,0.00109529025191,21,3,"2008"
"205",134100,"Westmont College","Santa Barbara","CA",93108,0,0,0,0,0,0,0,0.0083,0.0633,19.636842105,0.6187,NA,0.1708633094,111302.4032,NA,6,0.6564,560,660,550,660,550,650,0.74850299401197,0,22,14,"2008"
"206",134200,"Whittier College","Whittier","CA",90601,0,0,0,0,0,0,0,0.0196,0.1202,19.852534562,0.5445,NA,0.3338898164,91220.37123,NA,6,0.7226,470,580,460,580,455,580,0.5,0.28246753246753,21,12,"2008"
